行政區域代碼,業者名稱店名,食品業者登錄字號,地址,評核結果
63000100,中一排骨三總門市,A-123309091-00097-1,臺北市內湖區成功路2段325號B1,優
63000100,吉福雞舖三總店,A-123309091-00096-0,臺北市內湖區成功路2段325號B1,優
63000100,茶與布朗,A-100023751-00001-7,臺北市內湖區成功路2段325號B1,優
63000100,金洲韓式料理,A-154737463-00023-2,臺北市內湖區成功路2段325號B1,優
63000100,漢堡王內湖三總店,A-123309178-00320-6,臺北市內湖區成功路2段325號B1,優
63000100,岩島成專業烘焙三總門市,A-116796172-00029-8,臺北市內湖區成功路2段325號B1,優
63000100,每力果三總店,A-112743858-00002-8,臺北市內湖區成功路2段325號B1,優
63000010,拿坡里披薩炸雞八德店,A-197301707-00005-7,臺北市松山區八德路3段112號,優
63000010,阿樹國際旅店-阿樹私房菜,A-152632978-00000-0,臺北市松山區八德路3段76號4樓,優
63000010,柯達大飯店-台北南京,A-193758964-00000-9,臺北市松山區南京東路3段333號,優
63000020,大戶屋-微風新南山店,A-153089762-00102-1,臺北市信義區松智路17號B2,優
63000020,伊茲密爾土耳其廚房,A-191077837-00000-0,臺北市信義區基隆路1段147巷14號1樓,優
63000010,Q Burger松山南京五店,A-100056611-00001-8,臺北市松山區南京東路5段250巷18弄2之1號,優
63000030,ZEA,A-190502139-00000-7,臺北市大安區仁愛路4段300巷20弄5號,優
63000040,順成蛋糕-雙連店,A-200000543-00003-4,臺北市中山區民生西路60號,優
63000020,顓陽實業有限公司-浩然敬老院,A-128192021-00006-9,臺北市信義區大道路116號2樓之2,優
63000020,廣慈社區長照機構,A-202304113-00000-3,臺北市信義區大道路116號4樓之3,優
63000030,拿坡里披薩炸雞和平店,A-197301707-00020-4,臺北市大安區和平東路2段95之1號,優
63000020,信義廣慈住宿長照機構(委託市立聯醫忠孝院區經營管理),A-202304343-00000-8,臺北市信義區大道路116號3-5樓,優
63000040,鳥貴族新光三越台北南西店,A-196809282-00002-4,臺北市中山區南京東路12號5樓,優
63000030,古早人茶坊,A-200232014-00001-2,臺北市大安區龍泉街38號,優
63000030,早安早餐店,A-299999627-00001-0,臺北市大安區龍泉街55號,優
63000030,一品香魚丸店,A-200192516-00001-4,臺北市大安區龍泉街130號,優
63000030,正宗麗江雲南麵食館,A-200147937-00001-1,臺北市大安區雲和街51號,優
63000030,木町小吃店,A-199640817-00001-3,臺北市大安區龍泉街50號,優
63000030,林園粗食小吃店,A-200147900-00001-1,臺北市大安區龍泉街25號,優
63000030,佳輝小吃店(洋芋屋),A-200147827-00001-9,臺北市大安區雲和街93號1樓,優
63000030,珍品味泰式小吃,A-200212645-00001-0,臺北市大安區龍泉街31號,優
63000030,石窯風餐坊,A-125662152-00001-8,臺北市大安區師大路105巷8號,優
63000030,伊洛瓦底小吃店,A-200184551-00001-4,臺北市大安區龍泉街76號,優
63000030,飯館兒韓味快餐店,A-200229423-00001-2,臺北市大安區龍泉街55號,優
63000110,家福股份有限公司-台北天母分公司,A-122662550-00056-7,臺北市士林區德行西路47號,優
63000110,爭鮮(股)公司-天母家樂福店,A-197286918-00004-2,臺北市士林區德行西路47號,優
63000110,三商餐飲(股)公司-天母店,A-197301707-00107-0,臺北市士林區德行西路47號2樓,優
63000010,台灣家樂福(股)-三民分公司即時熟食區,A-122662550-00111-9,臺北市松山區三民路160號,優
63000010,漢堡王(股)公司-八德分公司,A-123309178-00007-8,臺北市松山區八德路2段449號,優
63000010,漢堡王(股)公司-松山門市,A-123309178-00072-0,臺北市松山區市民大道6段133號1樓,優
63000110,太子油飯股份有限公司-士林廠,A-189590970-00001-6,臺北市士林區前港街23號1樓,優
63000040,這味泰泰-新光三越南西分店,A-124970174-00007-9,臺北市中山區南京西路15號B1,優
63000040,Haagen Dazs南西店,A-186384960-00003-5,臺北市中山區南京西路12號B2,優
63000020,再來咖啡-松菸店,A-182891873-00001-5,臺北市信義區菸廠路88號2樓,優
63000020,明吉-松菸店,A-142613895-00001-7,臺北市信義區菸廠路88號B1,優
63000020,ENOTECA-信義新天地A9店,A-152711065-00001-6,臺北市信義區松壽路9號3樓,優
63000020,wild wood 晧喜股份有限公司,A-152705325-00001-8,臺北市信義區松壽路9號4樓,優
63000020,春水堂-信義新天地A9 ,A-153599907-00001-6,臺北市信義區松壽路9號B1,優
63000110,溫野菜-天母高島屋,A-113134072-00026-7,臺北市士林區忠誠路2段55號12樓,優
63000110,葡吉-天母高島屋店,A-104389073-00036-1,臺北市士林區忠誠路2段55號B1,優
63000110,新葡苑-台北大葉店 (蔥月股份有限公司),A-127717442-00004-6,臺北市士林區忠誠路2段55號5樓,優
63000110,藏王極上鍋物-天母高島屋店,A-142761924-00004-7,臺北市士林區忠誠路2段55號3樓,優
63000110,港苑,A-127717442-00008-0,臺北市士林區忠誠路2段55號B1,優
63000110,牛角buffet-天母高島屋,A-113134072-00025-6,臺北市士林區忠誠路2段55號12樓,優
63000110,Chilis-天母店,A-170817462-00004-7,臺北市士林區忠誠路2段55號2樓,優
63000110,上海鄉村-天母別館,A-146422101-00005-3,臺北市士林區忠誠路2段55號5樓,優
63000110,興蓬萊台菜餐廳-天母高島屋店,A-180690301-00001-6,臺北市士林區忠誠路2段55號12樓,優
63000110,莫凡彼-台北天母店,A-127542696-00045-8,臺北市士林區忠誠路2段55號3樓,優
63000110,台灣壽司郎-天母高島屋店,A-152929520-00027-1,臺北市士林區忠誠路2段55號2樓,優
63000110,小樽手作珈琲-天母高島屋店,A-186948980-00003-3,臺北市士林區忠誠路2段55號1樓,優
63000110,IKIGAI-天母高島屋店,A-153089762-00084-0,臺北市士林區忠誠路2段55號B1,優
63000110,岩島成-天母高島屋店,A-116796172-00017-5,臺北市士林區忠誠路2段55號B1,優
63000110,朱記餡餅粥-大葉高島屋店,A-153095716-00042-0,臺北市士林區忠誠路2段55號B1,優
63000110,KEY COFFEE-天母高島屋店,A-122175159-00001-1,臺北市士林區忠誠路2段55號B1,優
63000110,廣田洋菓子-天母高島屋店,A-122662860-00010-1,臺北市士林區忠誠路2段55號B1,優
63000110,糖朝-天母高島屋店,A-154589961-00001-6,臺北市士林區忠誠路2段55號12樓,優
63000010,聚寶餐廳,A-128202098-00006-5,臺北市松山區敦化北路158號B3,優
63000010,台北文華東方酒店-宴會廳,A-128202098-00008-7,臺北市松山區敦化北路158號,優
63000010,雅閣 YA GE,A-128202098-00004-3,臺北市松山區敦化北路158號3樓,優
63000010,Café Un Deux Trois,A-128202098-00003-2,臺北市松山區敦化北路158號5樓,優
63000010,Bencotto,A-128202098-00005-4,臺北市松山區敦化北路158號6樓,優
63000100,皇廚一品牛排,A-142491400-00001-3,臺北市內湖區舊宗路1段188號1樓,優
63000100,大潤發-南湖店即食熟食區,A-180030723-00000-1,臺北市內湖區舊宗路1段188號,優
63000100,御宴和風鐵板燒,A-202271892-00001-1,臺北市內湖區舊宗路1段188號1樓,優
63000100,品川蘭-內湖店,A-197301707-00266-6,臺北市內湖區舊宗路1段188號1樓,優
63000100,龍都酒樓-內湖店,A-197556623-00002-3,臺北市內湖區舊宗路1段58號,優
63000100,爭鮮迴轉壽司-內湖二大潤發店,A-197286918-00016-5,臺北市內湖區舊宗路1段188號1樓,優
63000040,維多麗亞酒店大宴會廳,A-116713911-00001-8,臺北市中山區敬業四路168號1樓,優
63000040,維多麗亞酒店168牛排館,A-116713911-00002-9,臺北市中山區敬業四路168號4樓,優
63000040,維多麗亞酒店雙囍中餐廳,A-116713911-00003-0,臺北市中山區敬業四路168號2樓,優
63000040,維多麗亞酒店La Festa義大利餐廳,A-116713911-00004-1,臺北市中山區敬業四路168號2樓,優
63000040,維多麗亞酒店維多麗亞宴會廳,A-116713911-00005-2,臺北市中山區敬業四路168號3樓,優
63000030,Chez Swann by Jumi Tavern,A-182827198-00001-4,臺北市大安區金華街223之2號,優
63000120,廣和坐月子生技股份有限公司,A-180299262-00001-7,臺北市北投區立功街122號,優
63000120,醫療財團法人辜公亮基金會和信治癌中心醫院,A-101053601-00001-5,臺北市北投區立德路125號B2,優
63000120,家樂福北投店-即食熟食區,A-122662550-00125-4,臺北市北投區中和街366號B1,優
63000120,北投南豐天玥泉會館-天響食坊,A-153357577-00001-1,臺北市北投區中山路3號2樓,優
63000120,三二行館 Villa32,A-112933512-00000-4,臺北市北投區中山路32號,優
63000080,阿泔麵店,A-278964225-00000-2,臺北市文山區景隆街3號,優
63000080,孫東寶-文山景文店,A-189496779-00157-0,臺北市文山區景文街23號,優
63000080,梁社漢排骨-羅斯福店,A-202268345-00001-0,臺北市文山區羅斯福路6段26號,優
63000080,清心福全-景文店,A-180582719-00520-5,臺北市文山區景文街129號,優
63000080,清原芋圓-台北景華店,A-202256702-00000-3,臺北市文山區景華街67號,優
63000080,嬌嬌咖啡,A-200194425-00001-5,臺北市文山區景後街149巷3號,優
63000030,八方雲集-師大店,A-170472679-00114-6,臺北市大安區和平東路1段182之3號,優
63000030,甘泉魚麵-師大店,A-128030482-00012-8,臺北市大安區師大路59巷12號,良
63000110,漢堡王(股)公司-士林門市部,A-123309178-00179-8,臺北市士林區中正路332號,優
63000020,駱姐正雞酒-松菸店,A-170437940-00010-3,臺北市信義區菸廠路88號B1,優
63000040,金香豬腳涼麵,A-200096916-00001-1,臺北市中山區錦州街253號1樓,優
63000040,漾咖啡,A-109499839-00029-0,臺北市中山區中山北路2段92號1樓,優
63000040,笹鮨SASA,A-200124515-00001-8,臺北市中山區中山北路2段42巷6號1樓,優
63000040,伊通街筒仔米糕,A-200118016-00001-7,臺北市中山區伊通街114之1號,優
63000040,龍都酒樓-中山店,A-197556623-00001-2,臺北市中山區中山北路1段105巷18之1號,優
63000040,66巷鮮魚料理,A-202314917-00001-7,臺北市中山區伊通街66巷3之3號1樓,優
63000040,偉富麵館,A-200114497-00001-6,臺北市中山區伊通街135號,優
63000040,東石蚵仔小吃店,A-200252123-00001-5,臺北市中山區吉林路251號,良
63000040,竹家莊,A-184743224-00001-3,臺北市中山區南京東路2段96號,良
63000040,熊麻吉brunch,A-200078844-00001-1,臺北市中山區長春路186號,優
63000040,鳥喜,A-190222968-00001-7,臺北市中山區樂群2路199號2樓,優
63000040,教父牛排Danny's Steakhouse,A-153916517-00002-7,臺北市中山區樂群三路58號1樓,優
63000040,台北中山意舍酒店Buttermilk餐廳,A-129073240-00005-0,臺北市中山區中山北路2段57之1號,優
63000040,觀世音餐廳,A-112531469-00003-2,臺北市中山區民權東路2段29號1樓,優
63000040,美樂食餐飲-南京建國食堂,A-154651346-00007-9,臺北市中山區南京東路3段28號,優
63000040,煮海 (上引水產有限公司民族門市),A-153745541-00001-3,臺北市中山區民族東路410巷2弄20號2樓,優
63000040,享坐海鮮直烤,A-200225014-00001-4,臺北市中山區建國北路2段92號,優
63000040,莞固和食-台北大直店 (頑味國際餐飲股份有限公司),A-182773117-00003-7,臺北市中山區樂群三路39號1樓,優
63000040,邊田庄,A-124484981-00001-9,臺北市中山區松江路237號B1,良
63000040,海霸王旗艦店,A-184709204-00001-3,臺北市中山區中山北路3段59號1-2樓,良
63000040,Friday's-林森餐廳,A-123932928-00017-4,臺北市中山區林森北路247號,優
63000040,食彩櫻, A-278963825-00001-8,臺北市中山區松江路123巷8之1號1樓,良
63000040,小英北越河粉,A-200119090-00000-9,臺北市中山區四平街116號,優
63000040,威尼斯義大利餐廳,A-124460209-00001-6,臺北市中山區松江路235巷19號1樓,優
63000040,品火鍋,A-200108729-00001-7,臺北市中山區新生北路1段152號,優
63000040,TUTTO BELLO,A-189634359-00001-6,臺北市中山區雙城街25巷15號1樓,優
63000070,豪景大酒店-萊茵宴會廳,A-103134643-00004-6,臺北市萬華區環河南路1段77號12樓,優
63000070,豪景大酒店-星河中餐廳,A-103134643-00003-5,臺北市萬華區環河南路1段77號12樓,優
63000040,memo cafe(裕果有限公司),A-200225215-00001-7,臺北市中山區合江街182號1樓,優
63000070,華麗大飯店,A-115845251-00001-0,臺北市萬華區康定路41號,優
63000070,馬辣西門店,A-155760308-00001-3,臺北市萬華區西寧南路157號2樓,優
63000040,金獅取水,A-200118932-00001-4,臺北市中山區民生東路2段151號,良
63000040,八珍小吃,A-200112866-00001-4,臺北市中山區建國北路2段6巷19號,良
63000070,新馬辣漢中店,A-124335765-00002-5,臺北市萬華區漢中街52號6樓,優
63000120,輕鬆餐廳,A-124746351-00001-1,臺北市北投區中和街12號,良
63000120,路易莎咖啡有限公司-新北投直營門市,A-124693586-00295-7,臺北市北投區中和街22號,優
63000120,百八魚場-石牌店,A-153112784-00034-6,臺北市北投區石牌路2段90巷8號6號、8號1樓,良
63000120,惠蓀咖啡(陽明店),A-128582631-00014-8,臺北市北投區立農街2段155號,優
63000120,子女粥品海鮮手作坊,A-175944895-00001-0,臺北市北投區育仁路64號1樓,優
63000120,小木屋鬆餅 北投育仁店,A-188162113-00001-9,臺北市北投區育仁路75號,優
63000120,甜妞古早冰,A-200038197-00001-8,臺北市北投區新市街24巷12號,優
63000120,拾米屋咖哩,A-142633941-00001-1,臺北市北投區泉源路12號1樓,優
63000120,VIVACE 薇瓦義式餐酒館,A-188219571-00001-0,臺北市北投區光明路2巷9號,優
63000120,台G店 北投店,A-200138256-00001-5,臺北市北投區光明路132之3號,優
63000120,巧味漢堡,A-200080834-00001-3,臺北市北投區光明路110號,良
63000120,清心福全 北投光明店,A-180582719-00727-4,臺北市北投區光明路148號,優
63000120,comebuy 北投光明店,A-124483673-00125-3,臺北市北投區光明路115號,優
63000120,阿芳越南食,A-200202545-00001-8,臺北市北投區大同街176之1號1樓,優
63000120,良本崎日式麵包-新北投店,A-190265945-00001-9,臺北市北投區中和街39號1樓,優
63000120,頂呱呱-北投店,A-130862692-00005-9,臺北市北投區光明路218之2號,優
63000120,原誠炸彈蔥油餅,A-188154839-00001-5,臺北市北投區光明路218號1樓,優
63000120,貴婦滷味,A-200232147-00001-9,臺北市北投區光明路21號,良
63000110,百富通(尖牙意式廚房),A-127542696-00061-6,臺北市士林區忠誠路2段55號B1,優
63000110,COCO壹番屋-大葉高島屋,A-112665635-00024-8,臺北市士林區忠誠路2段55號B1,優
63000110,花蓮扁食-大葉高島屋,A-202316200-00001-4,臺北市士林區忠誠路2段55號B1,優
63000110,皇廚一品牛排-大葉高島屋,A-182046588-00005-4,臺北市士林區忠誠路2段55號B1,優
63000110,韓鶴亭-大葉高島屋,A-153717587-00001-2,臺北市士林區忠誠路2段55號B1,良
63000030,漢堡王-敦南店,A-123309178-00004-5,臺北市大安區敦化南路2段164號,優
63000030,香格里拉台北遠東國際大飯店-上海醉月樓,A-105104840-00003-3,臺北市大安區敦化南路2段201號,優
63000030,香格里拉台北遠東國際大飯店-ibuki日本料理餐廳,A-105104840-00005-5,臺北市大安區敦化南路2段201號,優
63000030,香格里拉台北遠東國際大飯店-宴會廳(香宮),A-105104840-00007-7,臺北市大安區敦化南路2段201號 ,優
63000040,明福台菜餐廳,A-200220403-00001-1,臺北市中山區中山北路2段137巷18號之1,優
63000040,旬採鮨処,A-153095510-00001-7,臺北市中山區中山北路2段50巷3號1樓,優
63000030,香格里拉台北遠東國際大飯店-遠東咖啡廳,A-105104840-00006-6,臺北市大安區敦化南路2段201號,優
63000030,香格里拉台北遠東國際大飯店-馬可波羅西餐廳,A-105104840-00004-4,臺北市大安區敦化南路2段201號 ,優
63000040,寒居酒店,A-151720404-00001-2,臺北市中山區松江路116號2樓,優
63000040,漢堡王-欣欣店,A-123309178-00187-7,臺北市中山區林森北路247號1樓,優
63000040,雞家莊,A-104430137-00001-1,臺北市中山區長春路55號,優
63000030,貓圖咖啡  CAT‧jpg,A-200047444-00002-4,臺北市大安區潮州街154號,優
63000050,Friday's古亭餐廳,A-123932928-00010-7,臺北市中正區羅斯福路2段60號,優
63000030,吉野家-古亭店,A-122662664-00046-2,臺北市大安區羅斯福路2段79號,優
63000050,香帥蛋糕,A-153226549-00013-8,臺北市中正區羅斯福路3段96號,優
63000050,饌玉豐麵食館,A-200080142-00001-5,臺北市中正區青島東路7之1號,優
63000030,小原田日式料理,A-183259095-00001-0,臺北市大安區永康街2巷1號1樓,優
63000050,大三元酒樓,A-103406356-00001-6,臺北市中正區衡陽路46號2樓,優
63000050,三來素食小吃店,A-198884130-00001-0,臺北市中正區武昌街23號1、2樓,優
63000050,UG-南陽,A-180676602-00001-4,臺北市中正區南陽街11號,優
63000050,可不可熟成紅茶 錦州店,A-193116646-00000-4,臺北市中正區錦州街335號,優
63000050,鈺善閣,A-116136290-00001-7,臺北市中正區北平東路14號1樓,優
63000030,七里亭,A-202315162-00001-0,臺北市大安區羅斯福路3段333巷8號1樓,優
63000050,清心福全-公館店 ,A-200217977-00001-3,臺北市中正區羅斯福路3段316巷1-6號,優
63000050,真北平餐廳,A-202266917-00001-3,臺北市中正區寧波東街1號1樓,優
63000050,老字號東門鴨莊 姚氏餐飲有限公司,A-200225471-00001-1,臺北市中正區南昌路1段40號1樓、2樓,優
63000050,彼得好咖啡 南門店,A-200154050-00001-5,臺北市中正區羅斯福路1段24號1至2樓,優
63000100,Journey Kaffe覺旅咖啡-陽光分公司,A-125105494-00002-0,臺北市內湖區陽光街321巷42號,優
63000100,Journey Kaffe覺旅咖啡-西湖分公司,A-125105494-00001-9,臺北市內湖區瑞光路583巷24號1樓,優
63000100,Marcus,A-200115005-00001-2,臺北市內湖區瑞光路583巷25號,優
63000100,貳樓-內湖西湖店,A-153743332-00001-9,臺北市內湖區內湖路1段300號,優
63000100,春水堂-台北西湖分公司,A-186330228-00005-5,臺北市內湖區瑞光路585號1樓,優
63000100,名廚燒臘店,A-125521864-00001-2,臺北市內湖區江南街121號,優
63000100,DELOIN德朗火鍋 行善店,A-153751114-00003-8,臺北市內湖區瑞光路210號,優
63000100,圓安宴餐廳,A-183083667-00001-0,臺北市內湖區成功路2段322號,優
63000100,定食8-康寧店,A-197286918-00154-8,臺北市內湖區康寧路3段72號1樓,優
63000100,三商巧福-內湖二店,A-197301707-00117-1,臺北市內湖區民善街88號,優
63000100,爭鮮 定時8-內湖家樂福店,A-197286918-00157-1,臺北市內湖區民善街88號,優
63000100,花蓮扁食-內湖家樂福店,A-170837404-00003-4,臺北市內湖區民善街88號,優
63000100,荖子鍋-內湖店,A-200173622-00001-1,臺北市內湖區民善街88號,優
63000100,家樂福內湖店-即時熟食區(二F),A-122662550-00042-2,臺北市內湖區民善街88號,優
63000040,美樂食餐飲-民生雙連食堂,A-154651346-00006-8,臺北市中山區民生西路28號,良
63000040,夏慕尼-台北中山北,A-184630426-00096-6,臺北市中山區中山北路2段44號B1,優
63000090,家樂福南港二店-即食熟食區,A-122662550-00339-1,臺北市南港區南港路2段146號B2,優
63000060,明德素食園-京站店,A-124215065-00002-5,臺北市大同區承德路1段1號B3,優
63000060,八番赤野-京站店,A-200000311-00016-1,臺北市大同區承德路1段1號B3,優
63000060,雪嶽山-京站店,A-153718045-00029-2,臺北市大同區承德路1段1號B3,優
63000060,功夫銷魂麵-京站店,A-150857845-00005-5 ,臺北市大同區承德路1段1號B3,優
63000060,海壽司-京站店,A-127542696-00066-1,臺北市大同區承德路1段1號B3,優
63000060,美威鮭魚-京站店,A-153945225-00013-7,臺北市大同區承德路1段1號B3,優
63000060,段純貞-京站店,A-142756204-00024-4,臺北市大同區承德路1段1號B3,優
63000060,和田涮涮鍋-京站店,A-142611263-00001-4,臺北市大同區承德路1段1號B3,優
63000020,Gubami Social 餐廳-新光三越A9,A-190615014-00001-5,臺北市信義區松壽路9號6樓,優
63000020,黑武士老火鍋-新光三越A9,A-190623886-00001-1,臺北市信義區松壽路9號6樓,優
63000100,爭鮮-內湖家樂福店,A-197286918-00018-7,臺北市內湖區民善街88號,優
63000060,21Plus-京站店,A-189627033-00019-6,臺北市大同區承德路1段1號B2,優
63000060,德州美墨炸雞-京站店,A-202266097-00001-2,臺北市大同區承德路1段1號B2,優
63000030,豐盛食堂,A-125552731-00001-9,臺北市大安區麗水街1之3號,優
63000030,八方雲集-師院店,A-170472679-00115-7,臺北市大安區和平東路2段311巷2之1號,優
63000030,Belém貝倫烘焙餐坊,A-174943096-00001-1,臺北市大安區和平東路2段118巷37號,優
63000030,古典玫瑰園-台北永康店,A-153951936-00027-8,臺北市大安區麗水街3之1號1樓,優
63000030,樂埔町,A-124774721-00001-3,臺北市大安區杭州南路2段67號,優
63000030,𩵚魠風味魚羹-和平店,A-200105010-00001-7,臺北市大安區和平東路2段355號1樓,優
63000030,江浙點心,A-200209569-00001-1,臺北市大安區麗水街4之1號,優
63000030,老郭川菜館,A-126371884-00001-8,臺北市大安區麗水街6號,優
63000030,吳留手串燒居酒屋,A-124747582-00001-8,臺北市大安區麗水街5之9號,優
63000040,呷哺呷哺火鍋-南西店,A-190060675-00001-2,臺北市中山區南京西路15號7樓,優
63000120,克弗爾手作烘焙(克弗爾實業有限公司),A-124950374-00002-4,臺北市北投區中央南路2段36號1樓,優
63000120,天母臭臭鍋,A-200166485-00001-0,臺北市北投區中正街24號,優
63000120,賢爸蔬食,A-200163505-00001-0,臺北市北投區中央南路1段25巷5號,優
63000120,北投越南傳統手工法國麵包,A-200243593-00001-6,臺北市北投區中央南路1段25巷15號1樓,優
63000120,陽光屋,A-200207608-00001-3,臺北市北投區中央南路1段25巷12號,良
63000120,陳記麻辣食堂,A-188296513-00001-1,臺北市北投區中央南路1段34號,良
63000120,迷客夏-台北北投店,A-128949151-00242-5,臺北市北投區中央南路1段1號,優
63000120,源士林粥品,A-202255860-00001-8,臺北市北投區中央北路1段118號,優
63000120,鍋董日式涮涮鍋-新北投旗艦店,A-142495216-00000-1,臺北市北投區大業路741號,優
63000120,雞腳張古早滷味專賣店,A-200192400-00000-5,臺北市北投區大業路739號1樓,優
63000090,丸龜製麵-環球南港店,A-153919541-00023-0,臺北市南港區忠孝東路7段371號B1,優
63000050,徐州路2號庭園會館,A-128077459-00001-1,臺北市中正區徐州路2號,優
63000050,費太太-台大西址店,A-122036848-00001-2,臺北市中正區常德街1號,優
63000080,財政部財政人員訓練所(沙山食品有限公司),A-116754898-00002-8,臺北市文山區羅斯福路6段142巷3號,優
63000040,和逸飯店．台北民生館,A-154180198-00001-5,臺北市中山區民生東路2段178號,良
63000120,路易莎咖啡有限公司-北投直營門市,A-124693586-00276-6,臺北市北投區光明路65號1樓,優
63000120,上全肉羹,A-200192179-00001-9,臺北市北投區光明路新生巷6號,優
63000120,早安勇士,A-278963760-00000-5,臺北市北投區育仁路147號,優
63000120,亞太飯店,A-128213882-00000-2,臺北市北投區幽雅路31號,優
63000120,曲水會館,A-129628044-00001-4,臺北市北投區溫泉路105號,優
63000120,滿客屋,A-138510926-00001-3,臺北市北投區溫泉路110號,優
63000120,心不懶喘息咖啡,A-200231609-00001-1,臺北市北投區育仁路89號,優
63000120,達美樂披薩北投光明店,A-185123524-00001-9,臺北市北投區光明路98號1樓,優
63000120,大碗麻辣鴨血臭豆腐,A-200150651-00001-8,臺北市北投區新市街59號,優
63000120,蔦燒日式居酒屋-北投店,A-185007546-00002-5,臺北市北投區溫泉路30巷24號,優
63000120,囍家炭烤三明治,A-202266886-00001-8,臺北市北投區光明路57號,優
63000030,奎士咖啡_SOGO忠孝館,A-183097938-00002-7,臺北市大安區忠孝東路4段45號B1,優
63000030,神樂家-SOGO忠孝館,A-155855732-00001-9,臺北市大安區忠孝東路4段45號11樓,優
63000030,聚北海道昆布鍋-SOGO忠孝店,A-184630426-00045-0,臺北市大安區忠孝東路4段45號11樓,優
63000030,漢來蔬食-SOGO忠孝館,A-124982729-00002-3,臺北市大安區忠孝東路4段45號11樓,優
63000030,三合院港式飲茶-SOGO忠孝館,A-180506038-00001-9,臺北市大安區忠孝東路4段45號11樓,優
63000030,NARA Thai Cuisine-SGOG忠孝館,A-127748310-00018-9,臺北市大安區忠孝東路4段45號11樓,優
63000030,莆田Putien-SOGO忠孝店,A-142672887-00009-1,臺北市大安區忠孝東路4段45號12樓,優
63000050,新東南海鮮餐廳,A-116787933-00000-2,臺北市中正區汀州路1段105號1樓,優
63000030,聖瑪莉東門店 ,A-109499839-00011-1,臺北市大安區信義路2段186號 ,優
63000050,欣豐自助餐-微風台大醫院店,A-127766956-00005-1,臺北市中正區中山南路7號B1,優
63000050,第一佳-微風台大醫院店,A-200246609-00001-7,臺北市中正區中山南路7號B1,優
63000050,一之軒-微風台大醫院店,A-122751743-00077-3,臺北市中正區中山南路7號B1,優
63000050,小南門-微風台大醫院店,A-128544068-00006-1,臺北市中正區中山南路7號B1,優
63000050,好好吃大餛飩-微風台大醫院店,A-152531845-00003-4,臺北市中正區中山南路7號B1,優
63000050,花蓮扁食-微風台大醫院店,A-170837404-00027-0,臺北市中正區中山南路7號B1,優
63000050,菓加 Fruit plus-微風台大醫院店,A-124465056-00053-8,臺北市中正區中山南路7號B1,優
63000050,21plus-微風台大醫院店,A-189627033-00207-5,臺北市中正區中山南路7號B1,優
63000050,Mister Donut-微風台大醫院店,A-127359304-00418-4,臺北市中正區中山南路7號B1,優
63000060,杏子日式豬排-京站店,A-142756204-00005-3,臺北市大同區承德路1段1號4樓,優
63000060,海底撈-京站店,A-158493538-00001-4,臺北市大同區承德路1段1號4樓,優
63000060,Häagen-Dazs-京站店,A-186384960-00032-7,臺北市大同區承德路1段1號1樓,優
63000050,樂田麵包-台大西址店,A-128427006-00091-7,臺北市中正區常德街1號B1,優
63000050,蓁小店-台大西址店,A-191698337-00001-5,臺北市中正區常德街1號B1,優
63000050,周董燒肉飯-台大西址店,A-148942677-00000-5,臺北市中正區常德街1號B1,優
63000050,路易莎咖啡-台大西址店,A-124693586-00341-9,臺北市中正區常德街1號,優
63000050,美樂家素食坊-台大西址店,A-142490140-00001-3,臺北市中正區常德街1號B1,優
63000020,添好運-CITYLINK松山店,A-154752668-00019-1,臺北市信義區松山路11號2樓,優
63000020,花月嵐拉麵-CITYLINK松山店,A-128704682-00008-3,臺北市信義區松山路11號2樓,優
63000020,秋風軒鍋物-CITYLINK松山店,A-183777647-00008-5,臺北市信義區松山路11號2樓,優
63000020,瓦城-ClTYLINK松山店,A-180176590-00003-7,臺北市信義區松山路11號2樓,優
63000020,丸亀製麵-CITYLINK松山店,A-153919541-00058-8,臺北市信義區松山路11號2樓,優
63000020,時時香-CITYLINK松山店,A-124707940-00006-7,臺北市信義區松山路11號2樓,優
63000010,台北馥敦-復北店,A-113082118-00001-3,臺北市松山區復興北路315號,優
63000020,潮品集-潮坊,A-200246756-00001-0,臺北市信義區松高路19號6樓,優
63000020,lady m遠百信義店,A-142868475-00009-1,臺北市信義區松仁路58號1樓,優
63000020,新馬辣信義遠百店,A-182954573-00001-2,臺北市信義區松仁路58號14樓,優
63000050,朱記餡餅粥-微風台大醫院店,A-153095716-00003-7,臺北市中正區中山南路7號B1,優
63000120,七月紫米本丸,A-200219658-00001-1,臺北市北投區光明路64號,優
63000050,寶源活力吧-台大西址店,A-113064147-00004-8,臺北市中正區常德街1號,優
63000050,雲嶺鮮雞-台大西址店,A-127412960-00006-5,臺北市中正區常德街1號,優
63000020,創義麵-CITYLINK松山店,A-154653702-00015-6,臺北市信義區松山路11號1樓,良
63000020,爭鮮迴轉壽司-CITYLINK松山店,A-197286918-00030-1,臺北市信義區松山路11號1樓,優
63000020,CoCo老番屋-CITYLINK松山店,A-112665635-00013-6,臺北市信義區松山路11號1樓,優
63000020,品田牧場-CITYLINK松山店,A-184630426-00487-0,臺北市信義區松山路11號1樓,優
63000020,Beard papa-CITYLINK松山店,A-180292991-00013-2,臺北市信義區松山路11號1樓,優
63000020,COCO都可-CITYLINK松山店,A-128402188-00026-9,臺北市信義區松山路11號1樓,優
63000020,MISTER DONUT-CITYLINK松山店,A-127359304-00334-1,臺北市信義區松山路11號1樓,優
